price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_basement,zipcode,lat,sqft_living15,month,renovated_age
0.681716,4,2.5,3150,7277,2.0,0,0,3,9,0,98056,47.5159,3030,5,8
0.249,3,1.75,1300,8500,1.0,0,0,4,7,0,98022,47.209,1410,8,50
0.188,3,1.5,1140,8500,1.0,0,0,4,7,0,98022,47.2093,1600,1,51
0.235,3,1.5,1300,7600,1.0,0,0,4,7,0,98022,47.2083,1570,2,52
0.27,4,2.5,1900,8282,1.0,0,0,3,7,0,98022,47.2089,1420,10,17
0.255,3,1.0,1140,8528,1.0,0,0,5,7,0,98022,47.2098,1140,4,48
0.579,3,1.75,1800,4429,2.0,0,0,4,7,0,98103,47.6842,1310,11,108
0.499,2,1.0,1450,3090,2.0,0,0,3,7,0,98103,47.6853,1450,12,27
0.625,2,1.75,1460,1500,2.0,0,0,3,8,460,98103,47.6853,1440,9,6
0.57,3,2.0,1270,3090,2.0,0,0,5,7,0,98117,47.685,1440,9,103
0.5795,3,1.75,1250,4120,1.0,0,0,4,7,270,98117,47.685,1250,10,89
0.5301,3,1.0,1540,3399,1.5,0,0,3,7,340,98117,47.6853,1500,6,88
0.48,2,1.75,1170,4635,1.0,0,0,4,6,480,98117,47.6842,1240,8,90
1.28,4,3.25,3080,4120,2.0,0,0,3,9,700,98117,47.6845,1410,4,1
1.98,4,4.0,4360,12081,2.0,0,0,3,10,0,98004,47.6377,2180,8,7
0.845,5,2.0,1720,9972,1.0,0,0,4,8,0,98004,47.6368,2700,9,63
1.3,4,1.75,2610,21600,1.0,0,0,4,8,0,98004,47.6245,2920,7,48
1.65,4,2.25,2920,20400,1.0,0,0,4,11,0,98004,47.6237,3080,8,48
2.33,4,3.5,4420,20759,2.0,0,0,3,11,0,98004,47.6354,3020,3,12
1.65,8,2.75,4040,20666,1.0,0,0,4,9,2020,98004,47.634,3670,7,52
0.927,4,2.75,3300,12090,2.0,0,0,3,8,0,98004,47.6294,3180,5,61
0.655,4,2.5,3110,24466,2.0,0,0,3,9,0,98059,47.4898,3080,10,17
0.629,4,2.5,2660,22050,2.0,0,0,3,9,0,98059,47.4911,3060,7,18
0.25,3,2.0,1470,12096,1.0,0,0,4,6,0,98030,47.3734,1470,11,72
0.465,4,2.25,3360,10810,2.0,0,0,4,9,0,98092,47.3316,2590,8,26
0.433495,4,2.25,3010,10925,2.0,0,0,4,9,0,98092,47.3326,2690,3,27
0.4385,3,2.25,3050,10689,2.0,0,0,4,9,0,98092,47.3326,2697,12,26
0.34,3,2.25,2630,9916,2.0,0,0,4,9,0,98092,47.3314,2470,10,26
0.302,3,2.5,2140,9492,2.0,0,0,3,8,0,98092,47.3289,2180,7,20
0.26,3,2.5,1600,2244,2.0,0,0,3,7,0,98056,47.4899,1600,2,10
0.2945,3,2.5,1760,2688,2.0,0,0,3,7,0,98059,47.4903,1760,12,9
0.28,3,2.5,1720,1916,2.0,0,0,3,7,0,98059,47.4895,1760,5,9
0.28995,3,2.5,1870,1436,2.0,0,0,3,7,0,98059,47.4899,1720,12,10
0.41,3,1.75,2000,7480,1.0,0,0,3,8,680,98177,47.7734,2000,8,42
0.259,3,1.75,1590,7148,1.0,0,0,3,7,0,98166,47.4713,1150,10,62
0.186375,3,1.0,1000,7636,1.0,0,0,2,7,0,98166,47.472,1150,4,63
0.249,3,1.0,1110,8423,1.0,0,0,3,7,0,98166,47.4718,1140,5,62
0.715,3,2.5,2770,39529,2.0,0,0,3,9,0,98053,47.6495,3010,4,28
0.775,3,2.5,3820,35016,2.0,0,0,4,9,0,98053,47.6496,3010,12,27
0.206,2,1.5,1820,8867,2.0,0,0,3,7,0,98168,47.4764,1430,6,93
0.182,3,1.0,1160,18055,1.0,0,0,2,5,0,98168,47.4772,1340,11,64
0.7118,4,2.25,2410,16650,1.0,0,0,4,8,0,98006,47.5706,2720,11,49
0.575,3,1.75,1890,11141,1.0,0,0,4,8,0,98006,47.5697,2720,9,46
0.29,4,2.5,2423,7292,2.0,0,0,3,8,0,98023,47.3227,2495,11,9
0.339,4,1.5,2390,7480,1.5,0,2,3,7,0,98178,47.504,2850,2,95
0.885,4,2.75,2730,3560,1.5,0,0,3,8,1180,98115,47.6737,1860,5,7
0.206,3,1.0,1320,9239,1.0,0,0,4,7,0,98092,47.312,1320,4,47
0.24,3,1.75,1100,7373,1.0,0,0,4,7,0,98092,47.3124,1430,3,47
0.148226,3,1.0,1400,7360,1.0,0,0,4,7,0,98092,47.3123,1600,7,46
0.21,3,2.0,1440,7210,1.0,0,0,3,8,0,98092,47.3128,1700,6,31
0.285,4,2.25,1970,7200,2.0,0,0,3,8,0,98092,47.3132,1790,2,36
0.8538,7,4.0,2960,2665,2.0,0,0,3,9,1010,98144,47.5835,1970,4,2
0.225,4,2.0,1750,7245,1.0,0,0,4,7,700,98092,47.3164,1640,12,40
0.234,4,2.0,1630,9010,1.0,0,0,4,7,580,98092,47.317,1670,5,39
0.23,3,1.75,1720,9125,1.0,0,0,4,7,580,98092,47.3173,1120,3,34
0.22,3,1.75,1720,7587,1.0,0,0,4,7,580,98092,47.3175,1120,1,34
0.245,3,1.75,1720,9342,1.0,0,0,4,7,580,98092,47.3177,1330,12,33
0.234975,3,1.75,1650,8073,1.0,0,0,3,7,550,98092,47.3187,1280,3,35
0.3025,3,2.25,3100,11985,1.0,0,0,4,7,1310,98198,47.3825,1770,11,51
0.33,3,2.25,1440,5150,2.0,0,0,3,7,0,98106,47.5456,1530,12,17
0.203,3,1.75,1490,8000,1.0,0,0,4,7,290,98092,47.3187,1540,8,36
0.225,3,1.75,1610,14182,1.0,0,0,4,7,510,98092,47.3174,1510,9,36
0.203,3,1.75,1610,9000,1.0,0,0,4,7,510,98092,47.3187,1610,1,37
0.875,4,2.5,3220,22588,2.0,0,0,3,10,0,98077,47.7311,3220,6,18
0.259,3,2.5,2153,4400,2.0,0,0,3,8,0,98001,47.2872,2434,4,8
0.275,3,2.5,2497,4400,2.0,0,0,3,8,0,98001,47.2873,2434,7,7
0.285,4,2.5,2434,4400,2.0,0,0,3,8,0,98001,47.2874,2434,10,7
0.276,3,2.5,2495,4400,2.0,0,0,3,8,0,98001,47.2877,2434,12,7
0.267,3,2.5,2495,4400,2.0,0,0,3,8,0,98001,47.288,2434,5,7
0.648,4,2.25,2170,8240,2.0,0,1,4,8,0,98006,47.5634,2600,3,32
0.673,4,2.25,2590,8190,2.0,0,0,4,8,0,98006,47.5619,2260,9,34
0.655,4,2.25,2060,8470,1.0,0,0,3,8,620,98006,47.5605,2180,5,31
0.629,4,2.25,1900,11171,1.0,0,0,3,8,620,98006,47.561,2330,10,30
0.848,3,2.75,2170,2738,1.5,0,0,4,9,620,98109,47.6389,1170,2,85
1.45,4,3.25,3100,3900,2.0,0,2,5,9,1010,98109,47.6385,2110,8,91
1.36,3,1.5,2680,4775,2.0,0,2,5,8,800,98109,47.6333,2280,6,101
0.605,3,2.5,1500,1119,3.0,0,2,3,7,390,98109,47.6327,1500,3,7
1.4,4,2.75,3870,10046,2.0,0,0,3,11,0,98033,47.6651,3560,6,9
1.13,5,3.25,3080,13394,1.0,0,2,4,9,850,98033,47.6651,2810,3,47
0.9351,4,3.5,3200,8049,1.0,0,0,3,8,500,98005,47.5841,1640,10,34
0.45,2,1.0,1010,3627,1.0,0,2,4,6,0,98144,47.5873,1630,3,91
0.535,4,1.0,1610,2982,1.5,0,0,4,7,0,98144,47.587,1610,5,90
0.7,2,1.75,2320,5500,1.5,0,2,3,8,600,98144,47.586,2380,5,14
0.234,3,1.0,1040,8122,1.0,0,0,5,7,0,98198,47.3731,1470,3,44
0.133,3,1.0,980,9115,1.0,0,0,3,7,0,98198,47.3737,1470,3,47
0.74,4,2.75,2890,4000,1.5,0,0,4,9,700,98109,47.6419,2280,4,84
0.71,3,2.0,1880,3000,1.0,0,0,4,8,840,98109,47.6418,1790,9,83
0.37,2,2.25,1280,835,2.0,0,0,3,7,200,98118,47.5592,1280,5,5
0.479,2,2.5,1730,1037,3.5,0,0,3,8,0,98118,47.5594,1280,4,7
0.665,6,3.0,4250,4400,2.5,0,0,4,7,1230,98118,47.5584,1520,6,112
0.7185,3,2.0,2910,6600,2.0,0,0,4,7,990,98118,47.5576,1370,6,26
0.44,2,1.0,1230,6600,1.0,0,0,3,7,100,98118,47.5573,1260,6,108
0.365,2,1.0,920,6600,1.0,0,0,4,6,0,98118,47.5572,1370,11,104
0.445,5,3.0,2930,5500,1.0,0,0,3,7,1180,98118,47.5572,1400,9,63
0.42,1,2.0,1070,675,2.0,0,0,3,8,190,98118,47.5574,1220,4,8
0.648,4,2.5,2620,5450,2.0,0,0,3,9,0,98074,47.6301,2590,8,13
0.6511,4,2.5,2310,5526,2.0,0,0,3,9,0,98074,47.6299,2500,3,12
0.645,3,2.5,2490,5978,2.0,0,0,3,9,0,98074,47.6298,2710,3,12
0.6521,3,2.5,2380,5017,2.0,0,0,3,9,0,98074,47.6297,2670,4,12
0.375,2,1.0,980,3915,1.0,0,0,4,7,0,98118,47.5589,1425,12,95
0.325,3,2.0,2330,4950,1.5,0,0,3,6,900,98118,47.5585,1160,12,114
0.639,3,2.5,2010,3300,2.0,0,0,3,9,400,98118,47.5573,1660,8,0
0.292,2,1.0,880,5500,1.0,0,0,3,6,0,98118,47.5573,1080,8,110
0.465,3,1.0,1210,4872,1.0,0,0,4,6,0,98118,47.5551,1070,5,66
0.325,2,1.0,790,6000,1.0,0,0,3,7,0,98118,47.5543,960,11,66
0.315,2,1.0,840,5087,1.0,0,0,3,7,0,98118,47.5557,1590,11,89
0.43,3,1.0,1560,5225,1.5,0,0,3,7,300,98118,47.5554,1560,10,87
0.4655,3,1.75,1890,7004,1.0,0,0,3,7,600,98118,47.5557,1440,6,49
0.608,3,2.25,1720,5234,2.0,0,0,3,9,480,98118,47.5547,1720,12,3
0.519,4,1.0,1640,6305,1.5,0,0,5,6,0,98118,47.5563,1590,7,107
0.535,2,1.0,1390,5346,1.0,0,0,5,7,430,98118,47.5567,1450,4,107
0.35,3,1.0,1050,5518,1.0,0,0,3,7,0,98118,47.5564,1490,1,67
0.6,2,1.0,2120,6897,1.0,0,0,4,7,1060,98118,47.5566,1900,12,91
0.4675,3,1.0,1700,4165,1.5,0,0,3,7,0,98118,47.5569,1400,2,97
0.339,2,1.0,950,7954,1.0,0,0,4,7,0,98108,47.557,1180,6,73
0.3465,2,1.75,1610,6300,1.0,0,0,3,7,600,98108,47.554,1370,6,73
0.36,5,1.75,1550,5225,1.5,0,0,4,7,0,98108,47.554,1220,7,73
0.69,3,2.0,1770,1800,3.0,0,0,3,8,0,98122,47.6102,1890,11,15
0.66,3,2.0,1770,2150,3.0,0,0,3,8,0,98122,47.6102,2010,12,15
0.442,5,3.0,2560,5445,1.5,0,0,4,7,800,98108,47.5502,1080,4,88
0.474,2,1.0,1050,403365,1.0,0,3,5,6,0,98022,47.2221,1760,8,109
0.34999,3,1.0,1350,165092,1.0,0,3,5,6,0,98022,47.2217,2300,3,90
0.53,3,3.0,2450,211266,1.5,0,3,3,8,0,98022,47.2215,2300,5,11
0.39995,3,2.0,1590,87120,1.0,0,3,3,8,0,98022,47.2241,2780,7,16
0.6119,1,2.25,1220,2100,2.0,0,2,4,8,0,98033,47.6703,3150,11,35
0.235,3,2.0,1110,8724,1.0,0,0,4,7,0,98002,47.3056,1390,7,24
0.271675,3,1.75,2140,13068,1.0,0,0,4,7,680,98092,47.3099,2090,8,40
0.265953,3,1.75,1470,13068,1.0,0,0,4,7,0,98092,47.3096,2090,3,40
0.383,4,2.5,2640,8055,2.0,0,0,3,9,0,98092,47.315,1650,1,11
0.412,3,1.75,1950,52256,1.0,0,0,4,8,0,98042,47.3133,2450,5,29
0.3,2,1.5,1300,6120,1.0,0,0,3,6,480,98146,47.5088,1250,4,70
0.23,5,2.0,1930,6120,1.5,0,0,3,6,0,98146,47.5073,1130,5,45
0.225,3,1.0,1790,6120,1.0,0,0,3,6,0,98146,47.508,830,9,50
0.21,2,1.0,1040,4590,1.0,0,0,3,7,0,98146,47.5078,1040,7,60
0.236,4,2.5,1630,3060,2.0,0,0,3,7,0,98146,47.5072,1270,10,11
0.23,2,0.75,900,3527,1.0,0,0,3,6,0,98146,47.5083,1220,3,76
0.08995,1,1.0,570,4080,1.0,0,0,3,5,0,98146,47.5098,890,2,73
0.53825,3,2.25,2590,15229,2.0,0,3,3,8,0,98198,47.3948,2590,7,30
0.3365,3,2.0,1830,12891,1.0,0,0,3,7,0,98031,47.3924,2320,12,20
0.35,3,1.5,1550,40752,1.0,0,0,5,7,0,98031,47.394,1550,11,60
0.3049,4,1.75,2600,11325,1.0,0,0,4,7,990,98031,47.3954,1720,7,45
0.269,3,2.0,1210,7136,1.0,0,0,3,7,0,98031,47.3996,1210,8,11
0.565,5,2.5,4320,107157,1.0,0,0,4,8,2160,98038,47.4009,2480,10,47
0.54,3,2.5,3100,100188,1.0,0,0,4,7,1280,98038,47.3928,2430,12,33
0.76,4,2.5,3580,97574,2.0,0,0,3,9,0,98038,47.3901,2510,12,10
0.2525,2,1.0,770,2191,1.0,0,0,3,6,0,98108,47.5512,940,8,77
0.4,3,2.75,2220,5000,2.0,0,0,3,7,0,98108,47.5515,960,3,22
0.2,2,1.0,930,8665,1.0,0,0,4,6,0,98168,47.4822,1630,8,76
0.245,1,0.75,380,15000,1.0,0,0,3,5,0,98168,47.481,1170,6,51
0.3405,3,2.0,2270,28025,1.0,0,0,4,7,350,98168,47.4857,1770,1,68
0.306,3,1.5,1250,8700,1.0,0,0,4,7,0,98168,47.4744,1300,12,55
0.15,3,1.0,1320,24684,1.0,0,0,3,7,0,98168,47.4771,1120,7,35
0.33,5,3.0,2100,7715,1.0,0,0,3,7,850,98168,47.4866,2100,5,1
0.2903,2,1.0,860,3874,1.0,0,0,4,6,0,98055,47.4836,1400,6,83
0.72495,4,3.5,3010,174240,2.0,0,0,3,9,0,98045,47.4775,2720,10,10
0.739888,3,2.5,2420,43177,2.0,0,4,4,8,730,98075,47.569,3740,6,25
2.0,5,4.0,4580,4443,3.0,1,4,3,10,0,98075,47.5682,2710,5,10
1.08,2,3.25,1550,1767,3.0,1,3,3,8,0,98075,47.5684,2710,5,9
1.37,2,3.25,2700,3444,3.0,1,3,3,9,0,98075,47.5684,2710,7,24
1.45,2,3.25,2070,3128,2.0,1,3,3,9,310,98075,47.5686,2740,3,27
0.529,3,2.25,1940,217800,2.0,0,0,3,9,0,98024,47.5636,2580,7,24
0.475,3,2.5,2680,87117,1.0,0,0,3,7,1340,98024,47.5646,2580,12,25
0.415,4,2.5,2400,7292,1.0,0,0,3,8,870,98133,47.7749,1710,3,35
2.35,6,4.25,5550,11547,2.0,0,2,3,11,1280,98033,47.6547,3480,2,1
1.82,4,4.5,4510,12873,2.0,0,2,3,12,0,98033,47.6491,2200,11,16
1.15,4,2.5,3340,10422,2.0,0,0,3,10,0,98033,47.6515,1770,7,18
0.595,2,1.75,1280,8500,1.0,0,0,3,7,0,98033,47.6553,1950,10,4
0.698,6,2.5,2680,11250,1.0,0,0,5,7,1340,98033,47.6553,2200,9,47
0.55,4,3.5,2770,24140,2.0,0,0,3,8,0,98033,47.6585,1720,4,48
0.4375,3,1.0,1630,16393,1.0,0,0,3,7,0,98033,47.6576,1880,11,45
2.39,4,4.0,6330,13296,2.0,0,2,3,13,1430,98033,47.6488,2200,11,14
1.1,4,2.5,2570,9470,2.0,0,0,3,9,0,98033,47.6548,2570,3,9
0.539,3,2.0,2350,209088,1.0,0,0,3,7,0,98014,47.6527,2300,9,21
0.41,3,2.25,2280,200811,1.0,0,0,3,7,0,98014,47.6522,2280,11,36
0.5,3,1.75,1640,47044,1.0,0,0,3,7,0,98014,47.654,2280,7,25
0.373,3,1.0,1770,5720,1.5,0,0,4,7,630,98126,47.5546,1500,6,88
0.27,2,1.5,1380,209959,1.0,0,0,1,6,0,98011,47.7461,3130,9,60
1.08,3,2.5,2830,56628,2.0,0,0,3,11,0,98011,47.7409,2830,10,13
0.306,2,1.0,780,13500,1.0,0,0,4,7,0,98077,47.7383,2200,5,25
0.655,4,2.75,2890,46609,2.0,0,0,4,9,0,98077,47.7454,2880,4,34
0.38,2,1.0,1140,75132,1.0,0,0,3,7,0,98077,47.7349,2570,3,59
0.465,4,1.75,1810,21650,2.0,0,0,4,7,0,98077,47.7358,2700,12,53
0.432,3,1.75,2410,51763,1.0,0,0,4,8,1000,98077,47.7429,2410,12,33
0.85,3,2.5,3260,91911,2.0,0,0,4,9,0,98077,47.737,2520,9,30
0.42,3,1.75,1060,38644,1.0,0,0,3,7,0,98077,47.7442,1310,7,31
0.675,3,2.25,2260,13209,1.0,0,0,3,9,0,98005,47.6385,2820,7,37
0.729032,4,2.5,2840,12866,1.0,0,0,4,9,1060,98005,47.6388,2840,7,37
0.97,4,3.0,3510,12410,2.0,0,0,4,9,0,98005,47.6381,3000,2,39
0.699,4,2.5,2440,14470,1.0,0,0,4,9,780,98005,47.6401,2810,12,44
1.9,4,3.25,4130,112521,2.0,0,0,3,11,0,98005,47.6392,3140,6,36
0.354,3,1.75,1340,6300,1.0,0,0,3,7,0,98034,47.7186,1780,1,43
0.415,3,1.75,1640,6435,1.0,0,0,3,7,450,98034,47.7197,1770,11,42
0.48,4,2.25,1770,7000,1.0,0,0,5,7,0,98034,47.7193,1780,8,42
0.3975,3,2.0,1510,6710,1.0,0,0,3,7,440,98034,47.7193,1660,6,42
0.45,4,2.25,1710,7000,1.0,0,0,4,7,670,98034,47.719,1780,10,42
0.53,3,2.25,1680,7262,1.0,0,0,5,7,500,98034,47.713,1910,3,42
1.27,4,2.75,3200,13729,2.0,0,0,3,11,0,98005,47.6402,4050,9,30
1.19,4,2.5,3480,12164,1.5,0,0,4,11,0,98005,47.6404,3960,11,30
0.4235,3,2.0,2000,10490,1.0,0,0,3,8,570,98033,47.6976,1530,10,36
0.85,3,2.5,2650,2387,2.0,0,0,3,8,820,98119,47.6315,1870,6,94
0.499,2,1.5,1110,957,2.0,0,0,3,8,180,98119,47.6319,1680,5,9
0.84,2,2.5,1680,975,3.0,0,0,3,9,0,98119,47.6321,1680,11,5
0.935,2,2.5,1680,977,3.0,0,0,3,9,0,98119,47.632,1680,5,6
2.0,4,3.75,2870,4500,2.0,0,3,3,10,360,98119,47.6291,2870,3,3
3.07,5,3.0,4150,7500,2.5,0,4,5,11,640,98119,47.6303,2250,2,106
1.33,4,2.5,2440,3600,2.5,0,0,4,8,0,98119,47.6298,2440,6,112
1.3,4,2.5,3470,4160,2.0,0,0,3,9,990,98119,47.63,2280,10,87
2.3,4,4.75,3970,9778,2.0,0,2,4,11,580,98119,47.6312,3970,7,86
1.25,2,2.5,2310,3313,2.0,0,0,3,9,0,98119,47.6318,2700,10,8
0.1425,1,1.0,690,6825,1.0,0,0,4,5,0,98002,47.3109,1330,4,98
0.339888,3,1.0,1040,7490,1.0,0,0,3,7,0,98034,47.7137,1520,12,45
0.6625,3,2.5,3560,9796,1.0,0,0,3,8,1700,98007,47.6007,2210,4,50
0.525,4,1.75,2120,7725,1.0,0,0,3,8,900,98007,47.6003,2160,3,50
0.475,3,1.75,1320,7840,1.0,0,0,3,8,0,98007,47.6024,2050,4,49
0.525,3,1.75,1710,7350,1.0,0,0,3,8,430,98033,47.699,2100,10,33
0.577,4,2.25,2360,7490,2.0,0,0,3,8,0,98033,47.6988,2360,2,36
0.434,4,3.0,2010,8171,2.0,0,0,3,8,0,98011,47.7688,2090,8,41
0.61,6,2.5,3610,12033,2.0,0,0,3,8,400,98011,47.7692,2210,12,44
0.366,3,1.75,1520,8625,1.0,0,0,3,8,0,98011,47.7687,2080,6,38
0.47,5,2.5,2210,9655,1.0,0,0,3,8,750,98011,47.7698,2080,5,38
0.725,3,1.0,1000,19969,1.0,0,0,3,7,0,98033,47.6745,1370,1,64
0.578,4,2.5,3140,9225,1.0,0,2,5,9,1370,98055,47.4904,2460,6,48
0.501,3,1.75,1970,7972,1.0,0,3,5,8,600,98055,47.4908,2460,6,38
0.463828,5,1.75,3250,13702,1.0,0,2,3,8,1600,98055,47.4883,2620,5,50
0.208,3,1.5,1210,7247,1.0,0,0,4,7,0,98003,47.328,1370,11,47
0.21,3,1.0,1700,11390,1.0,0,0,4,7,0,98003,47.3271,1350,10,47
0.3535,4,2.5,3250,4650,2.0,0,0,3,8,0,98031,47.4004,2960,3,8
0.309,3,2.25,1980,8755,1.0,0,0,4,7,680,98198,47.3922,2030,7,51
0.3715,3,2.0,1370,8336,1.0,0,0,5,7,0,98133,47.7458,1770,6,50
0.405,3,2.25,1590,7267,1.0,0,0,4,7,490,98133,47.7457,2060,8,38
0.465,3,1.5,2020,11358,1.0,0,0,4,6,830,98033,47.6641,2370,5,58
0.229,3,1.0,1030,7800,1.0,0,0,3,7,0,98168,47.473,1630,8,60
0.28695,4,2.5,1610,4052,2.0,0,0,3,7,0,98042,47.3603,2110,12,1
0.32495,4,2.5,2110,4178,2.0,0,0,3,7,0,98042,47.3612,2300,3,2
0.3132,3,2.5,1950,4197,2.0,0,0,3,7,0,98042,47.3613,2300,2,2
0.332,4,2.5,2300,4482,2.0,0,0,3,7,0,98042,47.3599,2300,1,2
0.3245,4,2.5,2110,3825,2.0,0,0,3,7,0,98042,47.3602,2110,3,3
0.27,3,2.25,1400,3825,2.0,0,0,3,7,0,98042,47.3596,2110,8,2
0.32,4,2.5,2300,3825,2.0,0,0,3,7,0,98042,47.3594,2110,10,2
0.29,3,2.25,1610,3764,2.0,0,0,3,7,0,98042,47.3589,1610,4,3
0.327,4,2.5,2110,3825,2.0,0,0,3,7,0,98042,47.359,1950,3,2
0.3375,4,2.5,2330,4907,2.0,0,0,3,7,0,98042,47.359,2300,7,1
0.309,3,2.5,1950,3825,2.0,0,0,3,7,0,98042,47.3588,1950,4,2
0.25,3,2.25,1400,3814,2.0,0,0,3,7,0,98042,47.3584,1610,6,2
0.205,3,1.75,1290,7210,1.0,0,0,3,7,0,98023,47.2889,1350,7,30
0.225,3,2.25,1470,6808,1.0,0,0,3,7,310,98023,47.2884,1570,7,30
0.22,3,1.75,1230,7200,1.0,0,0,3,7,0,98023,47.2881,1540,10,28
0.27995,5,1.75,2150,7171,1.0,0,0,4,7,690,98031,47.3952,1710,6,44
0.26,4,2.0,1620,7992,2.0,0,0,4,7,0,98031,47.395,1710,7,39
0.211,4,2.0,1710,8288,1.5,0,0,3,7,0,98031,47.3947,1710,8,44
0.25175,3,2.0,1320,7200,1.0,0,0,5,7,0,98031,47.3947,1540,6,39
0.295,4,2.0,1710,8814,1.0,0,0,5,7,680,98031,47.395,1710,10,39
0.271,4,1.75,1710,7200,1.0,0,0,5,7,800,98031,47.3967,1730,12,39
0.397,3,2.0,1100,9165,1.0,0,0,4,7,0,98034,47.7304,1510,12,45
0.358,3,1.5,1250,7194,1.0,0,0,4,7,0,98034,47.7298,1340,7,45
0.9175,4,2.5,3880,35003,2.0,0,0,3,10,1310,98033,47.6477,3740,1,31
1.21,4,2.5,3430,35120,2.0,0,0,3,10,0,98033,47.6484,3920,4,31
1.04,4,2.5,3170,47502,2.0,0,0,3,10,0,98033,47.6495,3190,12,26
1.05,4,3.25,3440,35021,2.0,0,0,3,10,0,98033,47.6476,3440,5,31
1.2,3,2.5,3430,28718,1.5,0,0,3,10,0,98033,47.6477,3440,7,30
1.03,5,4.0,3760,28040,2.0,0,0,3,10,0,98033,47.6489,3430,6,31
0.253,3,2.25,1440,9806,1.0,0,0,3,7,0,98030,47.3857,1590,2,50
0.3891,2,1.0,840,5400,1.0,0,0,4,7,0,98118,47.5489,1340,9,66
0.7,3,3.5,3030,11550,2.0,0,2,3,8,0,98146,47.5051,2340,12,3
0.47759,3,3.25,2260,7701,2.0,0,0,3,8,500,98146,47.5053,1880,7,14
0.35,3,1.75,1830,9425,1.0,0,0,3,8,240,98146,47.5038,1670,2,69
0.484,3,1.75,1950,17400,1.0,0,0,3,7,740,98072,47.7424,1900,4,39
0.435,3,1.75,1750,16748,1.0,0,0,3,7,420,98072,47.7421,1750,11,36
0.5,4,2.75,2630,15000,1.0,0,0,4,7,940,98072,47.7425,1800,10,38
0.43,3,2.25,1830,19965,1.0,0,0,3,8,430,98072,47.7412,1830,12,38
0.356,2,1.75,1060,16470,1.0,0,0,3,7,0,98072,47.7409,1790,5,37
0.34,3,1.75,1280,16200,1.0,0,0,3,8,250,98077,47.7427,1160,12,38
0.315,3,1.0,1160,9180,1.0,0,0,3,7,0,98077,47.7427,1160,5,46
0.3225,3,1.0,1160,9750,1.0,0,0,3,7,0,98077,47.7429,1160,9,46
0.325,3,1.0,1160,9525,1.0,0,0,4,7,0,98077,47.7431,1160,11,46
0.305,3,1.0,1160,11776,1.0,0,0,3,7,0,98077,47.7427,1160,5,46
0.319,3,1.0,1390,12823,1.0,0,0,4,7,0,98077,47.7438,1390,5,46
0.305,3,1.0,1160,9750,1.0,0,0,3,7,0,98077,47.7422,1160,9,47
0.353,4,1.75,1780,9794,1.0,0,0,3,7,0,98077,47.7419,1160,11,47
0.38,3,1.0,1160,9375,1.0,0,0,3,7,0,98077,47.7419,1160,4,48
0.33,3,1.0,1160,9600,1.0,0,0,4,7,0,98077,47.7419,1160,10,47
0.335,3,1.0,1120,9075,1.0,0,0,3,7,0,98077,47.7551,1120,1,38
0.3329,3,1.5,1190,11996,1.0,0,0,4,7,0,98077,47.7561,1190,3,46
0.361,3,1.75,1650,11220,1.0,0,0,4,7,0,98077,47.7567,1340,9,45
0.25,3,2.5,1510,10384,1.0,0,0,2,7,480,98077,47.758,1490,6,38
0.32,3,1.0,1120,10576,1.0,0,0,4,7,0,98077,47.7575,1300,7,45
0.36,4,2.0,1630,10375,1.0,0,0,5,7,0,98077,47.7566,1360,6,46
0.325,3,1.0,1300,9300,1.0,0,0,4,7,0,98077,47.7562,1300,2,38
0.316,3,0.75,1270,10092,1.0,0,0,5,7,0,98077,47.7567,1300,8,43
0.32,3,1.0,1330,9540,1.0,0,0,4,7,0,98077,47.758,1250,12,43
0.3675,3,1.0,1660,11783,1.0,0,0,4,7,500,98077,47.7563,1320,6,36
0.33,3,1.0,1250,9126,1.0,0,0,3,7,0,98077,47.7554,1440,5,45
0.625,3,2.5,2440,4800,2.0,0,0,3,10,0,98106,47.5595,1180,6,0
0.562,3,2.0,2510,5200,1.0,0,0,5,8,1040,98106,47.5631,990,2,90
0.286,3,2.75,1100,750,2.0,0,0,3,7,320,98106,47.5601,1170,6,6
0.285,3,1.75,1100,1307,2.0,0,0,3,7,320,98106,47.5601,1170,10,6
0.205,2,1.5,830,1020,2.0,0,0,3,7,0,98106,47.5604,830,2,9
0.46495,4,2.5,1640,6000,2.0,0,0,3,7,0,98106,47.559,1640,4,4
0.445,4,2.5,2170,6000,2.0,0,0,3,7,540,98106,47.5589,1720,8,6
0.315,3,2.5,1410,1325,2.0,0,0,3,7,230,98106,47.5582,1270,11,7
0.3135,2,1.5,1270,1282,2.0,0,0,3,8,270,98106,47.5581,1270,4,9
0.396,3,1.75,2340,5668,1.0,0,0,4,6,1140,98106,47.5588,860,9,73
0.38995,3,2.25,1580,920,3.0,0,0,3,8,0,98106,47.5578,1250,4,0
0.308,3,2.5,1250,1150,2.0,0,0,3,8,170,98106,47.5582,1250,3,6
0.346,3,3.25,1500,1442,2.0,0,0,3,8,350,98106,47.5592,1500,7,7
0.35,5,3.0,2320,8400,1.0,0,0,3,7,810,98106,47.557,1200,5,52
0.52,11,3.0,3000,4960,2.0,0,0,3,7,600,98106,47.556,1420,8,15
0.229,1,1.0,600,3720,1.0,0,0,3,6,0,98106,47.5558,1480,4,95
0.32,3,3.25,1480,1192,2.0,0,0,3,8,300,98106,47.5556,1330,12,1
