price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_basement,zipcode,lat,sqft_living15,month,renovated_age
1.57,3,1.75,2190,8500,1.0,0,0,4,9,0,98112,47.64,2850,12,57
0.79999,3,2.5,2850,21780,2.0,0,0,3,10,0,98053,47.6455,3020,2,21
0.55,3,2.25,1850,37264,2.0,0,0,3,8,0,98053,47.6486,2390,4,34
0.63,4,2.5,2330,31705,2.0,0,0,4,8,0,98052,47.6471,2460,4,35
0.55,3,2.25,1980,40887,1.0,0,0,4,8,0,98052,47.6478,2460,5,34
0.575,4,2.5,2520,35636,2.0,0,0,3,8,0,98053,47.652,2230,11,34
0.864,4,2.5,3720,105850,2.0,0,0,4,10,0,98053,47.655,2830,4,31
0.8975,4,3.0,4370,217882,2.0,0,0,3,10,0,98053,47.6573,2430,10,30
0.93,3,2.5,3780,35273,1.5,0,0,3,10,0,98072,47.7499,3450,9,28
0.76,4,2.5,2960,28005,2.0,0,0,3,10,0,98072,47.7477,3510,10,25
0.869,4,3.0,3740,30884,2.0,0,0,3,9,680,98072,47.7505,3240,6,26
0.685,4,2.5,3320,38043,2.0,0,0,3,9,0,98053,47.6504,3170,12,17
0.635,4,2.5,2490,40608,2.0,0,0,3,9,0,98053,47.6507,3170,7,17
0.393,4,2.5,2641,8091,2.0,0,0,3,7,0,98031,47.4043,2641,5,17
0.3,4,2.5,2200,8065,2.0,0,0,3,7,0,98031,47.4042,2641,7,16
0.32495,4,2.5,2641,8615,2.0,0,0,3,7,0,98031,47.4038,2641,8,16
0.34,3,2.5,3040,6255,2.0,0,0,3,7,0,98030,47.3817,2670,2,16
0.305,2,2.25,1610,1968,2.0,0,0,5,7,0,98056,47.5184,1950,12,35
0.278,2,2.25,1610,1968,2.0,0,0,4,7,0,98056,47.5184,1950,1,36
0.293,2,2.25,1610,1968,2.0,0,0,4,7,0,98056,47.5184,1950,3,36
0.359,3,2.25,1950,1968,2.0,0,0,4,7,790,98056,47.5179,1950,4,36
0.215,2,2.25,1610,2040,2.0,0,0,4,7,0,98056,47.518,1950,5,35
2.23,3,4.0,4200,30120,2.0,0,2,4,11,600,98112,47.6379,2760,3,82
1.27,4,3.0,3130,2646,2.5,0,0,5,9,840,98102,47.6272,2920,4,109
1.27,4,1.75,2040,5000,2.0,0,0,4,9,0,98102,47.6279,3220,4,94
1.34,5,2.25,4200,5800,2.5,0,0,4,9,1290,98112,47.6284,3060,6,108
1.51,4,3.25,3660,5800,2.5,0,0,3,10,300,98112,47.6283,3240,5,19
1.33,4,2.25,3260,4640,2.0,0,0,5,9,900,98112,47.6272,3240,3,108
0.875,5,2.5,2920,5568,2.0,0,0,3,8,600,98112,47.6265,2970,6,108
1.19,3,2.75,2500,5568,2.0,0,0,5,9,0,98112,47.6258,2810,6,109
1.75,6,3.0,3510,5760,2.5,0,0,4,10,0,98112,47.6263,3450,5,108
1.43,5,3.0,2840,6240,2.0,0,0,5,9,400,98112,47.6285,2940,12,109
1.4,4,2.25,3780,5160,2.0,0,0,4,9,1270,98112,47.6275,2740,8,107
1.32,4,2.25,3180,6105,2.0,0,0,3,10,0,98112,47.6255,3180,9,109
1.8,4,2.5,3320,8325,2.5,0,0,5,10,0,98112,47.6263,3680,7,109
0.625,3,1.75,1660,4800,2.0,0,0,3,7,0,98112,47.6296,1660,10,0
1.0,4,2.5,2230,3600,2.0,0,0,5,8,600,98112,47.6304,2410,9,108
0.95,3,2.0,2250,2975,2.0,0,0,4,9,370,98112,47.6289,2690,8,109
1.33,4,3.25,2850,4800,2.5,0,0,5,10,150,98112,47.6292,2850,8,109
1.76,3,2.0,2360,4800,2.0,0,0,3,9,0,98112,47.6317,2260,7,0
0.9985,3,1.75,2140,4800,2.0,0,0,3,8,450,98112,47.6311,2440,1,110
0.885,3,1.5,2200,2880,2.0,0,0,5,7,760,98112,47.6308,2440,5,111
1.03,3,1.0,2050,4800,2.0,0,0,3,8,100,98112,47.6315,2220,3,93
0.8425,3,2.25,2560,3996,1.5,0,0,3,8,410,98112,47.6321,2970,10,104
2.05,5,4.0,4690,8208,2.0,0,0,3,9,1650,98112,47.6321,3300,3,89
1.4,4,2.25,3960,8640,2.0,0,2,3,9,1330,98112,47.6317,3850,7,89
1.23,6,2.25,2930,4320,2.0,0,0,3,9,800,98112,47.6295,2860,3,102
0.37,2,1.0,1040,4172,1.0,0,0,3,7,0,98112,47.6308,3120,9,68
0.94,4,2.25,1890,5940,1.0,0,1,3,9,420,98112,47.6316,2430,5,51
1.16,3,2.5,2740,5925,2.0,0,2,3,10,0,98112,47.6313,2740,6,22
1.97,8,3.5,4440,6480,2.0,0,3,5,10,1300,98112,47.631,4440,5,55
1.46,4,1.5,2650,6900,2.0,0,0,4,9,250,98112,47.6275,2420,9,105
1.5,6,2.5,3560,6480,2.5,0,0,4,11,0,98112,47.627,2780,5,100
2.14,6,4.0,5110,7128,2.5,0,0,4,11,0,98112,47.6285,4110,3,109
0.95,3,1.75,2150,3503,2.0,0,0,3,8,280,98112,47.6285,3920,7,93
0.7995,4,2.5,2760,5750,2.0,0,0,3,8,0,98112,47.627,2760,10,21
1.23,4,3.0,2660,4600,1.5,0,0,3,8,840,98112,47.6258,2350,3,13
1.2,4,3.5,3400,3850,2.5,0,0,3,10,610,98112,47.6258,2030,7,6
0.56,4,1.5,1810,3400,2.0,0,0,3,8,0,98112,47.6264,1770,12,88
0.809,4,1.5,1840,4337,2.0,0,0,4,8,0,98112,47.6312,2250,6,97
1.33,4,3.25,2470,4760,1.5,0,0,5,9,580,98112,47.6331,2470,10,108
0.5,2,1.0,1010,3885,1.5,0,0,4,7,0,98112,47.6224,1770,5,24
0.856,3,1.5,1480,2700,1.5,0,0,3,7,0,98112,47.623,1970,2,87
1.99,5,3.0,4480,5000,2.5,0,0,5,12,1060,98112,47.6275,3220,6,112
3.3,8,4.0,7710,11750,3.5,0,0,5,12,1620,98112,47.6263,4210,10,110
0.262,2,1.0,1500,4120,1.5,0,0,3,5,620,98055,47.4857,1300,5,86
0.21995,2,1.0,1010,4120,2.0,0,0,3,6,0,98055,47.488,1200,8,61
0.294,3,3.0,1670,4120,1.5,0,0,3,7,530,98055,47.4881,1010,1,3
0.247,1,1.0,460,4120,1.0,0,0,3,4,0,98055,47.4868,990,11,77
0.126,1,1.0,610,4400,1.0,0,0,3,5,0,98055,47.4865,1090,8,92
0.312,4,2.25,1930,7452,1.0,0,0,3,7,500,98031,47.4098,1714,5,30
0.243,3,1.75,1200,8034,1.0,0,0,5,7,0,98031,47.4135,1270,1,40
0.765,4,2.5,3300,10764,1.0,0,0,4,9,1580,98177,47.7119,2290,9,43
0.625,2,2.25,1390,916,2.0,0,0,3,8,225,98122,47.6168,1415,11,7
0.3335,3,1.75,1320,7200,1.0,0,0,4,7,0,98028,47.7341,1750,10,37
0.515,3,2.5,1800,5001,2.0,0,0,3,7,0,98034,47.7126,2106,6,18
2.15,4,3.25,3840,6214,1.5,0,3,4,10,1250,98199,47.6388,3280,3,76
2.95,4,4.25,4470,5884,2.0,0,1,3,11,1240,98199,47.6387,2570,10,4
0.9797,4,2.25,2480,6000,2.0,0,2,3,10,100,98199,47.6392,3030,10,85
1.3,3,2.75,3450,5350,1.5,0,3,4,9,860,98199,47.6389,2910,3,90
1.7,3,4.0,3910,5350,2.0,0,2,5,10,1300,98199,47.6393,2890,2,82
1.3,4,2.25,2860,5658,2.0,0,3,3,10,730,98199,47.6395,2700,8,81
1.22,3,3.25,3960,6132,2.0,0,3,3,10,1360,98199,47.6396,2730,5,82
1.4,3,2.0,2020,5500,1.5,0,3,3,10,230,98199,47.6388,2580,6,77
1.35,3,2.5,2390,5500,1.0,0,3,3,9,690,98199,47.6389,2700,7,62
1.25,4,2.5,2920,5500,1.0,0,3,3,10,890,98199,47.6406,3790,7,57
1.4,4,2.5,4040,9630,1.0,0,3,4,9,2020,98199,47.6408,3160,8,63
1.07,3,1.75,2320,6090,2.0,0,3,3,8,280,98199,47.643,3110,11,75
1.4,4,2.5,3520,7815,2.0,0,3,3,10,380,98199,47.6429,2790,3,86
0.85,2,1.75,1590,5136,1.5,0,3,3,9,270,98199,47.6424,2520,6,87
1.66,4,3.5,3080,4815,2.0,0,3,3,10,780,98199,47.6417,2910,5,5
1.1,4,2.5,2910,8881,2.0,0,1,3,10,970,98199,47.6424,2540,10,82
0.975,4,2.25,2290,5350,2.0,0,0,4,9,170,98199,47.6428,2910,6,56
0.924,3,1.5,2200,5000,1.5,0,0,3,9,0,98199,47.6404,2860,5,82
1.93,3,4.5,3950,6134,2.0,0,3,3,11,1070,98199,47.6413,3050,12,16
1.02,3,2.5,2920,5629,1.0,0,2,5,8,1460,98199,47.642,2380,7,59
1.05,4,4.5,3180,4606,2.0,0,3,4,9,1190,98199,47.6402,2110,8,85
0.875,2,2.5,2720,4913,1.0,0,1,4,8,1020,98199,47.6384,2520,1,79
1.02,3,3.25,3620,4000,2.0,0,0,3,10,890,98199,47.6393,1910,7,9
0.5925,2,2.0,1340,5350,1.5,0,0,3,8,0,98199,47.6384,2210,12,73
0.605,3,2.0,2660,4500,1.0,0,0,4,7,1330,98199,47.6391,1790,7,92
0.849,3,1.75,2520,4534,1.0,0,0,5,9,1060,98199,47.6381,1870,9,60
1.78,3,3.25,3230,7800,2.0,0,3,3,10,0,98199,47.6348,3030,8,9
1.14,4,1.75,3080,6500,1.0,0,0,4,9,1380,98199,47.6353,2960,9,73
1.34,3,3.0,2960,5500,2.0,0,2,3,10,520,98199,47.6356,2960,5,24
0.79,3,1.75,1790,6117,1.0,0,2,3,8,440,98199,47.6366,1960,5,74
0.61979,3,1.75,1040,5097,1.0,0,0,4,7,240,98199,47.6385,1630,8,70
0.578,3,1.5,1660,6000,1.5,0,0,3,7,0,98199,47.6409,1640,1,78
0.629,3,2.0,1760,5000,1.0,0,0,5,7,800,98199,47.6408,1380,6,94
0.705,2,1.75,2320,6755,1.0,0,0,5,8,940,98199,47.6398,1990,7,68
0.535,2,2.0,1510,5133,1.5,0,0,3,7,0,98199,47.6415,1470,9,75
0.485,3,1.0,1130,5758,1.0,0,0,3,7,170,98199,47.6413,1510,10,75
0.783,4,2.75,2080,5000,1.0,0,0,5,8,610,98199,47.6422,1970,3,75
0.515,2,1.0,1640,5200,1.0,0,0,4,7,600,98199,47.6426,1780,11,77
0.86,3,1.75,1860,5584,1.0,0,0,3,8,550,98199,47.637,1630,2,64
0.543115,2,1.0,1380,5484,1.0,0,0,3,8,350,98199,47.6382,1380,3,68
0.604,4,1.75,1490,4485,1.0,0,0,3,8,140,98199,47.6388,1380,2,55
0.565,3,1.75,1130,5111,1.0,0,0,4,7,200,98199,47.6379,1360,3,73
0.56,2,1.75,970,4233,1.0,0,0,4,7,0,98199,47.6384,1340,9,70
0.972,4,1.75,2010,6300,1.0,0,2,5,8,400,98199,47.6457,3290,6,77
1.45,3,3.0,4380,6320,2.0,0,3,5,10,800,98199,47.6452,3080,10,62
1.12,4,2.5,3690,11191,1.0,0,3,4,10,1500,98199,47.6434,3460,4,64
0.8345,3,2.25,2780,6000,1.0,0,3,4,9,1110,98199,47.6442,2780,9,66
0.585,3,1.0,1450,5378,1.0,0,0,3,7,260,98199,47.6436,1810,11,75
0.425,2,1.0,1320,8830,1.0,0,0,3,7,300,98199,47.6433,1620,7,75
1.45,4,3.5,3470,8580,2.0,0,0,3,11,970,98199,47.6433,1940,4,8
0.65,3,1.5,2120,8448,1.0,0,0,3,7,1060,98199,47.6438,1620,2,75
0.57,2,1.0,1100,6240,1.0,0,0,4,7,0,98199,47.6446,1250,10,73
0.5175,3,1.0,1190,7000,1.0,0,0,3,7,0,98199,47.6453,1350,11,71
0.676,3,2.0,1730,6784,2.5,0,0,4,7,0,98199,47.6462,1210,4,73
0.696,6,3.25,2900,6400,2.0,0,0,4,8,600,98199,47.6464,2480,12,37
0.525,4,2.5,2303,16801,2.0,0,0,3,8,0,98019,47.7266,2080,2,20
0.524,3,2.25,1370,1007,3.0,0,0,3,8,40,98107,47.6682,1570,1,6
0.751,3,2.5,3090,13316,2.0,0,0,3,10,0,98075,47.588,2980,7,22
0.28345,5,2.75,2770,6116,1.0,0,0,3,7,1280,98168,47.4847,1920,12,35
0.374,3,1.5,1330,10640,1.0,0,0,3,7,0,98011,47.7364,1460,8,38
0.401,3,2.75,2020,9505,1.0,0,0,3,7,760,98011,47.7399,2080,12,45
0.385,3,2.25,1650,7800,1.0,0,0,3,7,390,98011,47.7377,1760,8,45
0.441,3,1.5,1540,7200,1.0,0,0,3,7,0,98011,47.7357,1560,4,47
0.402,3,2.0,1720,7704,1.0,0,0,4,7,560,98011,47.7368,1620,11,45
0.4118,4,2.25,2190,6800,1.0,0,0,5,7,850,98011,47.7367,1560,12,45
0.46,3,2.25,1650,7313,1.0,0,0,3,7,430,98011,47.7375,1690,8,39
0.361,3,1.5,1200,7236,1.0,0,0,3,7,0,98011,47.739,1680,2,40
0.3709,3,1.5,1200,8560,1.0,0,0,4,7,0,98011,47.7392,1550,9,39
0.2944,4,2.5,1788,10183,2.0,0,0,4,7,0,98002,47.2883,1700,11,24
0.245,3,2.0,1490,7929,1.0,0,0,3,7,0,98002,47.2875,1650,8,25
0.33,3,2.5,1676,18778,2.0,0,0,3,7,0,98014,47.6521,1410,12,17
0.255,4,2.5,1987,6000,2.0,0,0,3,7,0,98001,47.2679,1880,12,3
0.27795,4,2.5,1889,6000,2.0,0,0,3,7,0,98001,47.2676,1990,7,2
0.559,2,1.0,1240,6400,1.0,0,1,4,7,180,98126,47.5493,1240,6,76
0.355,2,1.0,900,6656,1.0,0,0,3,7,0,98126,47.5467,1230,5,75
0.36128,2,1.0,820,6400,1.0,0,0,4,7,0,98126,47.55,1490,5,70
0.2799,3,1.0,1400,10800,1.0,0,0,3,6,0,98034,47.719,1430,11,52
0.2685,2,1.0,790,8424,1.0,0,0,4,6,0,98133,47.7511,1470,5,61
0.3645,3,1.75,1740,8424,1.0,0,0,5,7,700,98133,47.7508,1370,7,60
0.425,2,1.0,770,5040,1.0,0,0,3,5,0,98144,47.5964,1330,4,85
0.73,4,2.5,3550,35689,2.0,0,0,4,9,0,98077,47.7503,3350,7,23
0.39,4,2.25,1770,33132,1.0,0,0,4,8,580,98058,47.4413,2490,5,49
0.39,3,2.25,2420,31497,1.0,0,0,4,8,670,98058,47.4422,2040,4,51
0.3355,5,3.0,2240,19090,1.0,0,0,4,8,540,98058,47.4416,2280,8,46
0.365,4,2.25,1990,21312,1.0,0,0,4,8,0,98058,47.439,2400,10,46
0.4,6,2.5,3060,17112,1.0,0,0,4,8,1530,98058,47.4379,2690,1,48
0.385,3,1.75,1800,18000,1.0,0,0,3,8,600,98058,47.4406,1800,8,46
0.41,5,2.75,2910,16410,1.5,0,0,4,8,0,98058,47.44,1980,2,48
0.33,4,2.25,2430,7490,2.0,0,0,3,8,0,98058,47.4406,2070,8,31
0.392,4,2.25,2360,7733,2.0,0,0,3,8,0,98058,47.4403,2160,2,32
0.32,3,2.25,1580,6561,1.0,0,0,3,8,380,98058,47.4394,1710,1,34
0.3599,4,2.25,2470,7698,2.0,0,0,3,8,0,98058,47.4406,2330,7,31
0.44,4,2.5,2410,7517,2.0,0,0,3,8,0,98058,47.4388,2420,5,32
0.362,3,2.5,2310,7485,2.0,0,0,3,8,0,98058,47.439,2310,11,28
0.348,3,1.75,1720,8867,1.0,0,0,3,8,400,98058,47.44,2200,7,29
0.415,3,2.5,2480,8342,2.0,0,0,3,8,0,98058,47.4381,2300,5,28
0.3842,3,2.5,2430,7613,2.0,0,0,4,8,0,98058,47.4383,2440,10,28
0.412,3,2.5,2210,7000,2.0,0,0,4,8,0,98058,47.4377,2260,12,29
0.414,5,3.0,3045,5030,2.0,0,0,3,8,0,98058,47.4386,3045,7,15
0.3,3,2.0,1050,10072,1.0,0,0,3,7,0,98019,47.7341,1130,5,28
0.3155,3,2.0,1160,10079,1.0,0,0,3,7,0,98019,47.7341,1130,3,29
0.2805,4,2.5,1890,6962,2.0,0,0,3,8,0,98092,47.3328,2170,7,17
0.335,4,2.75,2190,9209,2.0,0,0,4,8,0,98092,47.3341,2430,2,19
0.305,4,2.5,2430,5959,2.0,0,0,3,8,0,98092,47.3348,2100,11,12
0.321,4,2.5,2430,5366,2.0,0,0,3,8,0,98092,47.3352,2100,9,12
0.3,4,2.5,2070,7476,2.0,0,0,3,8,0,98092,47.3352,2430,6,11
0.325,4,2.5,2040,5472,2.0,0,0,3,8,0,98092,47.3337,2420,4,12
0.332,4,2.5,2470,7780,2.0,0,0,3,8,0,98092,47.3337,2100,1,13
0.44,4,2.5,2798,5085,2.0,0,0,3,9,0,98092,47.3308,2502,12,3
0.334888,3,2.5,1769,7324,2.0,0,0,3,9,0,98092,47.3307,2502,6,2
0.4,2,2.0,1050,1173,2.0,0,0,3,8,330,98122,47.6181,1340,1,11
0.503,3,2.75,1540,6760,1.0,0,0,5,7,330,98034,47.7163,1540,5,34
0.215,4,2.25,1900,9600,1.0,0,0,4,7,0,98031,47.4208,2040,12,47
0.597157,7,4.0,2690,10880,1.0,0,0,4,8,0,98033,47.6787,1840,9,54
0.218,4,1.0,1620,17500,1.0,0,0,3,7,0,98023,47.3021,2400,10,52
0.24,3,1.5,1460,13503,1.0,0,0,4,6,0,98010,47.3119,1460,4,38
0.214,3,1.0,1020,9147,1.0,0,0,4,6,0,98010,47.3127,1600,9,49
0.52,3,2.5,2280,58712,2.5,0,3,3,9,0,98010,47.3053,2240,11,27
0.379,3,3.25,2660,17852,2.5,0,0,3,8,0,98010,47.3077,1320,12,0
0.408506,3,2.75,2480,209199,1.5,0,0,3,8,610,98010,47.3085,2040,3,15
0.319,3,1.75,1640,53400,1.0,0,0,4,7,0,98070,47.3944,1850,7,48
0.565,3,2.5,2030,217805,1.0,0,0,3,9,0,98070,47.3942,1870,9,15
0.455,4,2.75,3030,117378,1.0,0,0,4,8,1350,98042,47.401,2060,8,55
0.375,3,2.0,3120,42247,1.0,0,0,4,7,970,98042,47.3925,2100,8,34
0.4265,4,2.75,2100,88426,1.0,0,0,3,6,0,98038,47.399,2150,2,25
0.472,3,2.5,1860,415126,2.0,0,0,3,7,0,98038,47.3974,2070,5,9
0.6765,3,1.75,1300,2446,1.0,0,3,3,8,420,98122,47.6071,2440,9,53
1.19,3,1.75,2550,6117,2.0,0,0,3,9,900,98122,47.6109,2100,9,10
0.415,3,2.25,1510,36224,2.0,0,0,3,8,0,98045,47.4616,1730,4,24
0.435,3,2.5,1730,46638,2.0,0,0,3,8,0,98045,47.4614,1750,9,23
0.454,3,2.5,2530,43733,2.0,0,0,3,8,1000,98045,47.46,1730,9,23
0.379,3,2.5,1740,30886,2.0,0,0,3,8,0,98045,47.46,1740,6,22
0.183,3,1.0,1170,7320,1.0,0,0,3,7,0,98188,47.4685,2040,5,53
0.253,3,1.75,2040,7281,1.0,0,0,3,7,1020,98188,47.4681,1740,6,52
0.267,3,1.0,1740,10875,1.0,0,0,4,7,720,98188,47.4682,1470,7,52
0.22,2,1.0,580,7500,1.0,0,0,3,5,0,98178,47.4852,1700,3,72
0.265,4,1.75,1970,8390,1.0,0,0,3,7,830,98178,47.4861,1710,3,60
0.46495,4,2.5,2230,64438,1.0,0,0,4,7,1000,98027,47.4754,2230,7,36
0.56,3,2.0,2870,95396,1.0,0,0,4,9,1520,98027,47.4834,2870,9,34
0.57,2,1.75,2870,102366,2.0,0,2,4,8,1100,98027,47.4847,2960,9,20
0.6,3,2.5,2460,108900,1.0,0,0,4,9,600,98027,47.4824,2870,5,37
0.43,3,2.5,2000,35438,2.0,0,0,3,7,0,98027,47.4733,2000,3,10
0.449,4,1.75,2350,54450,1.0,0,0,4,7,1100,98027,47.4816,2180,3,44
0.549,4,2.25,2740,88426,2.0,0,0,3,7,0,98027,47.4734,2740,6,23
0.845,4,2.75,4070,115434,2.0,0,0,3,9,0,98045,47.4843,2970,6,12
0.494,4,2.25,1790,42000,1.0,0,0,3,7,620,98045,47.4819,2060,3,32
0.59,3,2.25,2680,41250,2.0,0,0,3,7,0,98045,47.4817,1940,8,30
0.4159,3,2.5,1670,22703,1.0,0,0,3,7,360,98045,47.4708,1510,10,26
0.18,2,1.0,800,9450,1.0,0,0,3,6,0,98058,47.4563,1090,5,57
0.223,2,1.0,910,9869,1.0,0,0,3,6,0,98058,47.4572,1480,6,57
0.24995,3,1.0,1370,11658,1.0,0,0,4,6,0,98058,47.4576,1080,8,56
0.23,2,1.0,1080,9435,1.0,0,0,3,6,0,98058,47.459,1200,6,56
0.225,2,1.0,1030,9192,1.0,0,0,4,6,0,98058,47.4565,1030,7,55
0.273,3,1.75,2050,9045,2.0,0,0,4,6,0,98058,47.4572,1200,4,56
0.267,3,1.5,1090,8160,1.0,0,0,3,7,0,98058,47.4551,1260,6,0
0.24995,3,1.5,1090,7698,1.0,0,0,5,7,0,98058,47.4553,1540,11,48
0.19,3,1.75,1390,7700,1.0,0,0,5,7,0,98058,47.4559,1260,2,50
0.225,3,1.0,990,8012,1.0,0,0,4,7,0,98058,47.4557,1260,5,48
0.23,3,1.0,1640,7187,1.0,0,0,3,7,0,98058,47.455,1340,9,48
0.30995,4,1.75,1450,10074,1.0,0,0,4,7,0,98058,47.4546,1340,3,49
0.26,4,1.75,1360,7700,1.0,0,0,4,7,0,98058,47.4558,1321,12,48
0.252,4,1.75,1120,8250,1.0,0,0,4,7,0,98058,47.4555,1330,7,48
0.28,3,1.75,1230,8250,1.0,0,0,3,7,0,98058,47.4526,1250,6,48
0.22,3,1.75,1230,8917,1.0,0,0,4,7,0,98058,47.4528,1420,2,49
0.305,4,1.0,2100,9288,1.0,0,0,4,7,1050,98058,47.4558,1600,5,46
1.15,3,2.5,3830,48743,2.0,0,0,3,11,0,98006,47.5663,2950,7,23
0.2475,3,0.75,1300,72309,1.0,0,0,3,6,620,98006,47.567,3080,3,28
0.799,4,3.5,3500,8547,2.0,0,0,3,9,1000,98006,47.5613,2350,6,20
1.27,4,3.0,5520,8313,2.0,0,3,3,9,1950,98006,47.5655,3770,5,6
0.45,3,1.0,1290,47044,1.0,0,0,3,7,140,98029,47.5655,1960,9,46
1.35,4,3.75,4100,61419,2.0,0,0,3,9,0,98029,47.5626,2010,8,0
1.15,6,4.5,6040,219542,2.0,0,0,3,11,1940,98029,47.5622,2010,5,18
0.675,4,2.5,2620,6114,2.0,0,0,3,9,0,98029,47.5603,2620,7,3
0.183,3,1.75,1330,9200,1.0,0,0,4,7,0,98092,47.2916,1590,6,41
0.995,5,4.0,5610,22529,2.0,0,0,3,11,1520,98072,47.7239,3860,12,18
0.9915,4,3.0,3820,26895,2.0,0,2,3,11,0,98072,47.7253,3820,3,20
0.945,4,2.0,2840,13367,1.0,0,0,3,7,1420,98004,47.6237,2840,5,62
1.11,4,1.5,2310,13300,1.0,0,0,3,7,420,98004,47.6232,2840,5,64
1.23,5,4.0,4390,6656,2.0,0,0,3,9,1460,98199,47.648,1560,9,6
0.455,2,1.5,1310,12196,1.5,0,0,3,6,0,98052,47.6487,2970,6,44
0.39,3,2.0,1510,10827,2.0,0,0,3,7,0,98052,47.654,1900,10,30
0.46,3,2.0,1760,9055,2.0,0,0,4,7,0,98052,47.6534,2010,5,29
0.736,3,2.25,2470,11603,2.0,0,2,3,8,930,98052,47.6569,2850,3,27
0.8175,5,3.5,3600,9312,2.0,0,3,3,10,920,98052,47.6582,3420,10,9
0.875,4,2.5,3230,256132,2.0,0,0,3,9,0,98053,47.6544,3080,3,9
0.75,3,2.5,2620,43832,2.0,0,0,3,8,0,98053,47.655,2620,7,1
1.19,4,3.5,4340,217800,2.0,0,0,3,11,0,98053,47.6471,3430,11,11
0.45,3,1.75,1400,13775,1.0,0,0,3,8,0,98028,47.7413,2200,7,51
0.83,3,2.5,2760,11287,2.0,0,3,3,10,760,98028,47.739,2760,10,23
0.62,3,2.25,2520,212137,2.0,0,0,3,9,930,98019,47.7384,2000,9,9
0.45585,3,2.25,1820,6000,1.0,0,0,4,7,700,98108,47.5684,1970,4,51
0.419,3,2.25,1760,16418,1.0,0,0,3,7,570,98053,47.6525,2260,1,25
0.54,3,1.75,1300,62290,1.0,0,0,3,7,0,98053,47.6529,1850,5,31
0.55,3,1.75,1890,100623,1.0,0,3,3,8,0,98053,47.6454,2110,4,37
0.576925,4,2.5,2630,6100,2.0,0,0,3,8,0,98072,47.7735,2360,11,10
0.356,4,2.0,1600,12500,1.0,0,0,5,7,0,98166,47.4713,1260,1,77
0.25,3,1.0,1040,8000,1.0,0,0,4,7,0,98166,47.4711,1170,1,59
0.279,3,1.0,1110,6060,1.0,0,0,3,6,0,98166,47.4705,1480,2,66
0.244,3,1.0,910,5250,1.0,0,0,4,6,0,98166,47.4729,1650,5,43
0.469,4,1.75,2960,11347,1.0,0,0,4,8,1390,98166,47.4738,1660,3,69
0.215,3,1.0,1060,7900,1.0,0,0,3,7,0,98058,47.4604,1310,2,14
0.335,5,3.0,2660,7700,1.5,0,0,4,7,990,98058,47.46,1610,4,53
0.305,3,1.0,1580,7424,1.0,0,0,3,7,570,98058,47.4607,1710,7,52
0.345,4,1.0,1980,7991,1.5,0,0,3,7,0,98058,47.4604,1730,5,52
0.31,5,2.0,2730,7344,1.0,0,0,5,7,1220,98058,47.4602,1730,4,53
0.29,5,1.5,2120,7700,1.5,0,0,5,7,0,98058,47.4599,1730,5,52
0.23,2,1.0,950,7560,1.0,0,0,3,6,0,98058,47.4499,1160,5,56
0.189,3,1.0,1010,7560,1.0,0,0,3,6,0,98058,47.4497,1170,6,56
0.175,3,1.0,1280,7572,1.0,0,0,4,6,0,98058,47.4491,1170,11,56
0.255,3,1.0,1010,7690,1.0,0,0,4,6,0,98058,47.4501,1010,5,57
0.288,3,1.0,1190,7560,1.0,0,0,5,6,0,98058,47.452,1190,3,57
0.144,3,1.0,1250,8314,1.0,0,0,3,6,0,98058,47.4522,1188,4,57
0.1456,3,1.0,1170,7560,1.0,0,0,3,6,0,98058,47.4514,1170,4,57
0.195,3,1.5,1430,7560,1.0,0,0,5,6,0,98058,47.4518,1150,3,57
0.254,3,1.0,1160,7560,1.0,0,0,4,6,0,98058,47.45,1160,7,56
0.218,3,1.0,1140,7560,1.0,0,0,4,6,0,98058,47.4624,1300,9,56
0.215,3,1.0,1150,7560,1.0,0,0,4,6,0,98058,47.4613,1230,9,56
0.16695,3,1.0,1190,8820,1.0,0,0,3,6,0,98058,47.4616,1230,11,55
0.25,3,1.0,1460,10914,1.0,0,0,4,7,0,98058,47.4511,1490,7,55
0.28,2,1.0,1150,12861,1.0,0,0,3,6,0,98058,47.4493,1170,4,56
0.309,3,1.0,1280,9656,1.0,0,0,4,6,360,98058,47.4485,1340,7,55
0.263,3,1.0,1250,7560,1.0,0,0,3,6,0,98058,47.4493,1270,4,56
0.2425,3,1.0,940,7380,1.0,0,0,3,6,0,98058,47.4516,1210,9,55
0.249,4,2.0,1280,7560,1.0,0,0,5,6,0,98058,47.45,1250,10,55
0.225,3,1.0,1410,7700,1.0,0,0,3,7,430,98058,47.4577,1510,11,52
0.32,4,1.75,1820,7381,1.0,0,0,5,7,670,98058,47.4567,1610,4,53
0.205,3,1.0,1610,8579,1.0,0,0,4,7,600,98058,47.4563,1610,5,53
0.32,4,1.5,2020,8474,1.0,0,0,5,7,1010,98058,47.4579,1720,4,53
0.215,5,1.5,1980,7958,1.5,0,0,3,7,0,98058,47.4571,1510,12,52
0.312,4,1.0,1730,8706,1.0,0,0,4,7,720,98058,47.4586,1369,1,53
0.449,3,2.25,1960,44634,1.0,0,0,3,7,830,98028,47.7769,1970,1,31
0.54995,4,2.5,2720,13500,1.0,0,0,3,8,1210,98007,47.6191,2510,12,45
