price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_basement,zipcode,lat,sqft_living15,month,renovated_age
0.395,2,1.0,960,6700,1.0,0,0,3,7,0,98103,47.6955,1350,8,63
0.588,3,1.0,1910,8167,1.0,0,0,4,8,640,98117,47.7004,1500,2,64
0.7405,3,3.5,4380,6350,2.0,0,0,3,8,1600,98117,47.6981,1830,11,15
0.36,3,1.5,1340,1110,2.0,0,0,3,7,300,98117,47.698,1220,9,15
0.435,3,2.5,1420,2581,3.0,0,0,3,7,0,98133,47.7027,1420,6,10
0.32,3,2.25,1200,1400,3.0,0,0,3,8,0,98133,47.7046,1370,6,9
0.3964,4,2.5,2120,215186,2.0,0,0,2,7,0,98014,47.701,2000,7,31
0.79,2,3.0,2560,982278,1.0,0,0,3,8,0,98014,47.6955,1620,7,10
0.76,3,2.5,1980,13964,1.0,0,0,5,7,0,98040,47.571,2040,6,55
1.38,5,4.0,3760,22763,1.0,0,3,4,11,1850,98040,47.5333,3730,7,45
0.237,3,1.5,960,7400,1.0,0,0,3,7,0,98198,47.3798,1640,4,53
0.72,4,2.75,3370,7634,1.0,0,2,5,8,1260,98056,47.5259,2460,2,38
0.96,4,2.5,3180,10105,2.0,0,0,4,9,0,98040,47.5328,2670,2,29
0.6468,3,3.0,2230,1407,2.5,0,0,3,8,380,98027,47.5446,2230,4,1
0.635,3,3.0,2290,1407,2.5,0,0,3,8,400,98027,47.5446,2230,2,1
0.635,3,3.0,2230,1407,2.5,0,0,3,8,380,98027,47.5446,2290,1,1
0.635,3,3.0,2230,1407,2.5,0,0,3,8,380,98027,47.5446,2290,8,1
0.66995,3,3.0,2330,1944,2.5,0,0,3,8,380,98027,47.5446,2290,10,0
0.634,3,2.5,2490,4904,2.0,0,0,3,9,0,98029,47.5451,2370,8,11
0.685,3,2.5,2370,4950,2.0,0,0,3,8,0,98029,47.5465,2230,3,12
0.52425,3,2.5,1710,3469,2.0,0,0,3,8,0,98029,47.546,2120,7,15
0.52,3,2.5,2160,4297,2.0,0,0,3,9,0,98029,47.5476,2160,10,15
0.62,4,4.0,2850,2970,2.0,0,0,3,8,730,98029,47.547,2380,10,15
0.6375,4,3.0,2320,4468,2.0,0,0,3,8,160,98029,47.546,2330,12,15
0.8275,5,4.25,3920,5823,2.0,0,0,3,9,920,98029,47.5492,3000,3,15
0.825,3,2.5,3760,5260,2.0,0,0,3,9,530,98029,47.5489,3080,10,12
0.575,3,2.5,1870,3485,2.0,0,0,3,8,0,98029,47.5493,1940,11,13
0.595,3,2.5,1910,3075,2.0,0,0,3,8,0,98029,47.5491,1940,4,14
0.55,3,2.5,1740,3082,2.0,0,0,3,8,0,98029,47.5489,1910,3,15
0.97,4,3.5,3780,20023,2.0,0,2,3,10,0,98029,47.5491,2150,9,13
1.3,4,4.0,4270,6002,2.0,0,3,3,10,1090,98029,47.5443,4280,6,10
0.69995,3,2.5,2510,4106,2.0,0,0,3,9,0,98029,47.5494,2470,11,11
0.70538,3,2.5,2490,4343,2.0,0,0,3,9,0,98029,47.5493,2130,5,11
0.65,3,2.5,2190,3600,2.0,0,0,3,9,0,98029,47.5506,2300,4,12
0.59,3,2.5,2110,3870,2.0,0,0,3,9,0,98029,47.5513,2300,7,10
0.52,4,2.25,1890,3006,2.0,0,0,3,7,0,98029,47.5461,1580,8,11
0.477,3,2.25,1260,3000,2.0,0,0,3,7,0,98029,47.5459,1630,4,12
0.425,3,2.25,1260,3000,2.0,0,0,3,7,0,98029,47.5454,1630,11,11
0.6195,3,2.5,2170,5000,2.0,0,0,3,9,0,98029,47.5458,2170,5,11
0.638,3,2.5,2170,5000,2.0,0,0,3,9,0,98029,47.5453,2170,3,12
0.81,4,2.5,3260,5608,2.0,0,0,3,9,0,98029,47.5453,3010,5,12
0.729,4,2.5,2660,5608,2.0,0,0,3,9,0,98029,47.5449,3010,1,12
0.905,4,3.25,3440,7661,2.0,0,0,3,11,0,98029,47.5429,3580,6,8
0.95,4,2.5,3700,7051,2.0,0,0,3,11,0,98029,47.5427,3580,11,8
0.825,5,2.5,2890,5110,2.0,0,2,3,9,0,98029,47.5453,3010,7,11
0.765,4,2.5,2660,5043,2.0,0,2,3,9,0,98029,47.5445,3010,10,11
0.856,5,3.25,3620,5500,2.0,0,2,3,9,0,98029,47.5442,3260,10,11
0.753888,4,2.5,2660,5500,2.0,0,2,3,9,0,98029,47.5439,3620,5,11
0.97,4,4.5,3890,5906,2.0,0,3,3,11,830,98029,47.5426,4170,7,10
0.723,4,2.5,2700,4004,2.0,0,0,3,9,0,98029,47.5521,2260,5,10
2.2,5,4.5,5840,17168,2.0,0,0,3,12,1270,98029,47.5457,4850,3,9
0.47,3,3.25,1710,2381,2.0,0,0,3,8,350,98029,47.5477,1420,8,11
0.362,3,2.75,1420,955,2.0,0,0,3,8,260,98029,47.5477,1420,9,10
0.445,3,3.25,1710,1960,2.0,0,0,3,8,350,98029,47.5479,1420,10,10
0.45,3,3.25,1770,1863,2.0,0,0,3,8,340,98029,47.5478,1410,8,11
0.376,2,2.0,1340,1635,2.0,0,0,3,8,0,98029,47.5476,1410,4,12
0.35,3,1.75,1260,1111,2.0,0,0,3,8,0,98029,47.5476,1410,3,12
0.395,2,2.25,1620,1841,2.0,0,0,3,8,80,98029,47.5483,1530,9,10
0.68,4,2.5,2520,5000,2.0,0,0,3,9,0,98029,47.5524,2910,10,10
0.735,3,2.5,2820,8159,2.0,0,0,3,9,0,98029,47.5527,2910,7,10
0.769,4,3.5,3010,6202,2.0,0,0,3,9,0,98029,47.5533,2520,1,10
0.69,3,2.5,2820,5001,2.0,0,0,3,9,0,98029,47.5533,2660,11,10
0.435,3,2.5,1600,2375,2.0,0,0,3,7,0,98029,47.5531,1830,7,9
0.4761,4,2.5,1850,1836,2.0,0,0,3,7,250,98029,47.5529,1770,10,9
0.52495,2,2.5,1830,2856,2.0,0,0,3,7,0,98029,47.5524,1850,11,9
0.599,4,2.5,2120,3640,2.0,0,0,3,8,0,98029,47.5521,2190,8,9
0.67,3,3.0,2980,3730,2.0,0,0,3,9,0,98029,47.5533,2710,11,9
0.615,4,2.5,2120,3720,2.0,0,0,3,8,0,98029,47.5526,2170,7,10
0.725,4,2.5,2870,5118,2.0,0,0,3,9,0,98029,47.5544,2940,12,8
0.753,4,2.5,3060,8167,2.0,0,0,3,9,0,98029,47.5521,2930,12,9
0.7425,4,2.5,2620,4400,2.0,0,0,3,9,0,98029,47.5524,2640,4,11
0.71,4,2.75,2940,4232,2.0,0,0,3,9,0,98029,47.5529,2410,9,10
0.68,4,2.75,2330,3920,2.0,0,0,3,9,0,98029,47.5525,2410,7,9
0.645,4,2.75,2330,3917,2.0,0,0,3,9,0,98029,47.5527,2620,7,10
0.4495,3,2.25,1260,2556,2.0,0,0,3,7,0,98029,47.5482,1630,10,9
0.475,3,2.25,1630,2520,2.0,0,0,3,7,0,98029,47.5493,1630,6,9
0.535,4,2.25,1890,3615,2.0,0,0,3,7,0,98029,47.5493,1630,8,9
0.497,3,2.25,1630,3817,2.0,0,0,3,7,0,98029,47.5485,1630,6,9
0.45,3,2.5,1480,1961,2.0,0,0,3,8,0,98029,47.5478,1400,6,9
0.43,3,2.25,1470,1703,2.0,0,0,3,8,0,98029,47.5478,1380,10,9
0.3585,2,1.75,1400,865,2.0,0,0,3,8,290,98029,47.5478,1380,1,10
0.376,3,2.0,1540,1827,2.0,0,0,3,8,0,98029,47.5479,1560,12,9
0.402,3,2.0,1540,1827,2.0,0,0,3,8,0,98029,47.5479,1540,5,9
0.45428,3,2.5,1470,1741,2.0,0,0,3,8,300,98029,47.5464,1470,5,11
0.425,3,2.5,1480,1386,3.0,0,0,3,8,0,98029,47.5468,1470,3,10
0.37977,3,2.5,1470,1779,2.0,0,0,3,8,310,98029,47.5472,1470,11,9
0.42,3,2.5,1470,1445,2.0,0,0,3,8,310,98029,47.5468,1470,5,10
0.541,3,2.5,1790,4038,2.0,0,0,3,8,0,98029,47.5499,1700,9,9
0.5345,3,2.5,1700,3150,2.0,0,0,3,8,0,98029,47.5505,1700,6,9
0.499,3,2.25,1780,3665,2.0,0,0,3,8,0,98029,47.5495,1770,2,11
0.6,4,2.5,2310,3866,2.0,0,0,3,8,0,98029,47.5498,1950,10,9
0.585,4,2.5,1950,3720,2.0,0,0,3,8,0,98029,47.5503,1720,9,10
0.561,3,2.25,1710,4140,2.0,0,0,3,8,0,98029,47.5498,1730,6,10
0.36,2,1.75,1230,1107,2.0,0,0,3,8,0,98029,47.5475,1380,9,8
0.285,2,1.0,1050,3088,1.0,0,0,3,7,0,98029,47.5471,1890,9,9
0.4725,2,2.25,1700,2383,2.0,0,0,3,8,0,98029,47.547,1700,10,9
0.55,3,2.5,2080,2625,2.0,0,0,3,8,0,98029,47.5469,1760,4,9
0.31,2,1.0,1050,2699,1.0,0,0,3,7,0,98029,47.5471,1240,3,10
0.418,2,2.5,1500,3608,2.0,0,0,3,8,0,98029,47.5472,2080,7,9
0.405,3,2.5,1440,2163,2.0,0,0,3,7,0,98029,47.554,1440,2,10
0.348,3,2.5,1500,2255,2.0,0,0,3,7,0,98029,47.5538,1440,7,9
0.358,3,2.5,1400,1529,2.0,0,0,3,7,0,98029,47.5535,1440,9,9
0.405,3,2.5,1500,2314,2.0,0,0,3,7,0,98029,47.5537,1440,8,9
0.451,4,2.5,1670,3315,2.0,0,0,3,7,0,98029,47.5532,1650,6,9
0.69,4,3.5,2710,2147,2.0,0,0,3,10,490,98029,47.5468,2650,2,8
0.69,4,3.5,2980,2147,2.5,0,0,3,10,490,98029,47.5463,2880,10,8
0.785,4,2.5,2960,4750,2.0,0,0,3,9,0,98029,47.5544,2960,10,9
0.728725,4,2.5,3010,3120,2.5,0,2,3,8,0,98029,47.5539,2140,1,9
0.75,5,3.5,2980,5809,2.0,0,2,3,8,0,98029,47.5537,2120,4,10
0.42,3,2.5,2140,3821,2.0,0,0,3,8,0,98029,47.5541,2860,6,9
0.571,3,2.5,1920,3867,2.0,0,0,3,8,0,98029,47.5538,2190,8,9
0.565,2,1.75,1670,4008,1.0,0,0,3,9,0,98029,47.5539,2330,6,9
0.66,3,2.5,2330,3995,2.0,0,0,3,9,0,98029,47.5542,2330,3,9
0.63,2,2.5,2290,3507,2.0,0,0,3,9,0,98029,47.5545,2290,7,9
0.53995,2,2.0,1670,3507,1.0,0,0,3,9,0,98029,47.5545,2330,2,8
0.653,3,2.5,2290,3475,2.0,0,0,3,9,0,98029,47.5551,2340,6,8
0.765,3,3.25,3190,5283,2.0,0,0,3,9,0,98029,47.5534,2950,1,8
0.78,3,3.5,3310,5558,2.0,0,0,3,9,0,98029,47.5553,3310,2,10
0.715,3,3.25,3230,5000,2.0,0,0,3,9,0,98029,47.5558,2670,7,8
0.77,3,3.25,3310,5000,2.0,0,0,3,9,0,98029,47.5558,2670,9,8
0.74,4,3.5,3060,4777,2.0,0,0,3,9,0,98029,47.555,3060,12,7
0.65,3,2.5,1910,4363,2.0,0,0,3,9,0,98029,47.5482,1890,7,8
0.663,3,2.5,1910,5125,2.0,0,0,3,9,0,98029,47.5481,1910,11,8
0.765,4,2.5,2980,5000,2.0,0,0,3,10,0,98027,47.5431,3140,7,8
0.8089,5,2.5,2900,5901,2.0,0,0,3,9,0,98027,47.5396,3200,7,8
0.825,4,2.5,3370,5000,2.0,0,0,3,9,0,98027,47.541,3370,11,8
0.8909,4,2.5,3420,6233,2.0,0,0,3,9,0,98027,47.5416,3350,7,8
0.826,4,2.5,3060,7140,2.0,0,0,3,9,0,98027,47.5393,3240,6,8
0.8,4,2.75,3260,5000,2.0,0,0,3,9,0,98027,47.5395,3450,4,8
0.8,4,2.75,3250,5500,2.0,0,0,3,9,0,98027,47.5398,3920,2,8
1.15,5,3.5,4350,6218,2.0,0,2,3,10,830,98027,47.5396,3260,10,7
0.775,4,3.5,3390,3960,2.0,0,0,3,10,0,98027,47.5406,2990,8,6
1.24,4,3.5,4670,6000,2.0,0,3,3,11,850,98027,47.5414,4310,7,7
1.26,4,3.25,4360,6000,2.0,0,3,3,11,960,98027,47.5408,4310,10,7
0.773,3,2.75,2470,3600,2.0,0,0,3,9,0,98029,47.5406,2570,5,7
0.79,3,2.75,2460,3600,2.0,0,0,3,9,0,98029,47.5409,2570,3,8
0.68,3,2.5,2570,3600,2.5,0,0,3,9,0,98027,47.5412,2570,6,7
0.775,4,2.5,2580,5787,2.0,0,0,3,9,0,98029,47.5416,2580,4,8
0.805,4,2.5,3020,3600,2.5,0,0,3,9,0,98029,47.5407,2570,8,5
0.75999,4,2.5,2540,5760,2.0,0,0,3,9,0,98029,47.5405,2580,10,5
1.05,4,3.75,3860,5474,2.5,0,0,3,10,0,98029,47.5396,3040,5,7
0.95,4,2.5,3670,7680,2.5,0,0,3,10,0,98029,47.5401,3130,6,7
1.06,4,3.75,3880,9979,2.5,0,0,3,10,0,98029,47.5408,3130,8,7
0.795,4,3.5,3200,3250,2.0,0,0,3,9,530,98029,47.5515,3400,6,7
0.812,4,3.5,3370,3634,2.0,0,0,3,9,620,98029,47.5519,3200,7,7
0.775,4,3.5,3060,4573,2.0,0,0,3,9,650,98029,47.5522,3170,9,2
0.556,3,3.0,1960,1168,2.0,0,0,3,9,360,98027,47.5445,2080,5,7
0.585,4,3.0,2110,1286,2.0,0,0,3,9,400,98029,47.5444,2000,1,8
0.27,4,2.0,1830,5220,1.5,0,0,3,7,0,98118,47.5331,1760,1,64
0.782,4,2.5,3510,24604,2.0,0,0,3,10,0,98053,47.6772,3530,1,18
0.4325,4,1.75,1500,1856,1.0,0,0,5,7,750,98144,47.5917,1220,2,114
0.257,2,1.75,1220,2268,1.0,0,0,4,6,610,98144,47.592,1240,4,106
0.245,2,1.0,670,2356,1.0,0,0,5,6,0,98144,47.5918,1220,11,54
0.245,2,1.0,670,1675,1.0,0,0,5,6,0,98144,47.5918,1220,11,54
0.34,2,1.5,1160,1438,2.0,0,0,3,7,0,98144,47.5917,1220,5,13
0.3529,2,1.5,1240,1892,2.0,0,0,3,7,0,98144,47.5915,1220,2,13
0.374,2,1.5,1260,1575,2.0,0,0,3,7,0,98144,47.5914,1220,7,13
0.443,3,1.75,1640,4579,1.0,0,0,4,6,0,98133,47.7061,1580,9,98
0.385,3,2.25,1920,4833,1.0,0,0,4,7,860,98133,47.7067,1580,6,93
0.543,3,2.5,2090,7640,1.0,0,0,3,7,730,98133,47.7369,2090,5,0
0.48,3,2.25,1820,15000,1.0,0,0,3,7,340,98028,47.7401,1930,5,37
0.345,4,1.0,2020,18150,1.0,0,0,4,7,0,98028,47.739,1530,3,60
0.475,4,1.75,1910,8775,1.0,0,0,3,7,700,98028,47.7396,2210,1,59
0.405,3,2.0,1740,18000,1.0,0,0,3,7,510,98028,47.7397,1740,8,25
0.368,3,1.75,1710,10800,1.0,0,0,4,7,0,98028,47.7391,1890,6,56
0.4,3,2.25,1740,11040,2.0,0,0,3,8,0,98028,47.7376,1720,8,34
0.3799,4,1.75,1500,11600,1.0,0,0,4,7,500,98028,47.7373,1740,5,59
0.4188,4,2.25,2100,9984,1.0,0,0,4,7,810,98028,47.7365,1930,6,41
0.33,2,1.0,1220,10000,1.0,0,0,5,7,0,98028,47.7405,2000,4,65
0.322968,5,1.75,1890,9600,1.0,0,0,4,7,0,98028,47.7391,2350,1,55
0.506,4,2.25,2040,12000,1.0,0,0,4,7,740,98028,47.7362,1930,4,52
0.365,3,1.5,1300,12240,1.0,0,0,3,7,0,98028,47.737,2040,5,51
0.483,3,1.75,2110,10454,1.0,0,0,4,8,670,98028,47.7344,1990,8,36
0.535,3,2.5,2390,6263,2.0,0,0,3,9,0,98028,47.7379,2390,4,12
0.57,4,2.5,2590,7910,2.0,0,0,3,9,0,98028,47.7378,2110,2,12
0.3925,2,1.0,1050,4125,1.0,0,0,4,7,0,98144,47.5736,1650,9,105
0.38,3,2.25,1530,1305,2.0,0,0,3,7,414,98177,47.7034,1320,3,8
0.3905,3,2.25,1530,1279,2.0,0,0,3,7,414,98177,47.7035,1320,3,8
0.295,3,2.5,1570,6932,2.0,0,0,3,7,0,98038,47.3902,1570,4,22
0.265,3,2.5,1720,6271,2.0,0,0,3,7,0,98038,47.3898,1570,10,21
0.22,4,1.75,2020,7840,1.0,0,0,3,7,1010,98003,47.3309,1750,8,46
0.445,3,2.5,2470,4565,2.0,0,0,3,7,0,98056,47.514,2470,8,9
0.719,3,3.5,2540,10578,2.0,0,1,3,9,530,98006,47.547,3240,4,1
0.628,4,1.75,1940,3060,1.0,0,0,4,7,940,98115,47.6786,1320,4,104
0.62,4,2.75,2290,3060,1.5,0,0,5,7,740,98115,47.6793,1460,7,86
0.48,3,1.5,1200,3060,1.0,0,0,4,7,140,98115,47.679,1410,3,105
0.6,3,2.25,1900,46609,1.5,0,0,4,7,460,98072,47.7529,2460,7,45
0.4,3,2.5,2180,7508,1.0,0,0,4,7,760,98133,47.7606,1900,6,52
0.378,4,1.75,1990,23200,1.0,0,0,4,7,0,98059,47.486,1950,4,39
0.383,4,2.0,1830,21183,1.0,0,0,4,7,770,98059,47.4826,1950,11,48
0.23,2,1.0,1470,25661,1.5,0,0,3,4,0,98059,47.4878,1670,11,82
0.77,4,3.5,3680,2242,2.5,0,0,3,9,1010,98112,47.6192,1350,9,7
0.212,3,1.75,1060,7875,1.0,0,0,4,7,0,98092,47.2761,1420,1,29
0.26,3,2.25,1950,9600,1.0,0,0,4,7,750,98092,47.2762,1760,12,27
0.2,3,2.0,1430,7905,1.0,0,0,4,7,0,98092,47.2757,1870,3,27
0.2185,3,1.75,1390,9328,1.0,0,0,4,7,0,98092,47.2766,1550,1,28
0.22995,3,1.75,1900,8910,2.0,0,0,4,7,0,98092,47.2769,1610,8,26
0.248,3,2.5,2120,6840,1.0,0,0,3,7,900,98092,47.278,1820,9,30
0.37,3,2.5,1780,4050,2.0,0,0,3,7,0,98155,47.7346,1571,5,13
0.2,3,1.0,1010,8108,1.0,0,0,3,7,0,98155,47.735,1110,9,59
0.4055,3,1.5,1010,8108,1.0,0,0,5,7,0,98155,47.7359,1300,7,60
0.156,3,1.0,970,8580,1.0,0,0,3,7,0,98003,47.3363,1430,5,55
0.475,3,1.5,2480,5280,1.5,0,0,5,7,860,98108,47.5575,2090,9,67
0.403,2,1.0,1100,3598,1.0,0,0,4,7,0,98144,47.5738,1240,6,88
0.615,3,1.75,1900,3783,1.5,0,0,5,7,790,98144,47.5742,1530,9,87
0.385,3,1.75,2160,5863,1.5,0,0,4,7,900,98144,47.5729,1590,8,86
0.294,3,1.75,1420,1361,2.0,0,0,3,7,460,98108,47.5684,1340,11,0
0.2955,3,2.5,1410,1332,2.0,0,0,3,7,450,98108,47.5683,1410,9,0
0.33,3,1.75,1300,958,2.0,0,0,3,7,460,98108,47.5677,1340,3,4
0.332,2,1.0,1000,4776,1.0,0,0,4,6,0,98108,47.5619,1500,5,72
0.34995,4,2.5,2632,4117,2.0,0,0,3,8,0,98001,47.3428,2040,10,1
0.34995,4,3.5,2796,3520,2.5,0,0,3,8,0,98001,47.3427,2040,3,2
0.249,3,1.75,1590,7535,1.5,0,0,5,6,0,98032,47.3769,1110,4,106
0.445,2,1.0,930,3150,1.0,0,0,5,6,0,98115,47.6783,1900,10,96
0.615,2,1.5,1210,5000,1.5,0,0,5,6,0,98117,47.6793,1570,9,107
0.95,6,1.0,2330,5000,1.5,0,0,4,7,0,98117,47.6789,1570,9,94
0.445,2,2.0,1240,2500,2.0,0,0,3,7,0,98117,47.6793,1660,7,29
1.02,6,2.25,2550,5000,2.0,0,0,4,7,0,98117,47.6785,1480,12,107
0.4365,2,1.0,1260,5000,1.0,0,0,3,7,220,98117,47.6782,1510,5,63
0.63,4,2.0,1610,5000,2.0,0,0,5,7,0,98117,47.6775,1300,10,68
0.535,4,1.75,1420,5000,1.5,0,0,4,7,0,98117,47.6771,1490,7,69
0.575,3,2.0,940,5000,1.0,0,0,3,7,60,98117,47.6771,1420,5,74
0.495,2,1.0,1670,14695,1.5,0,0,5,7,0,98033,47.7001,1800,10,84
0.88,3,1.75,3860,9000,1.0,0,2,3,9,1930,98155,47.7431,2960,12,44
0.169,3,1.5,1570,6450,1.5,0,0,4,6,0,98022,47.2021,1400,8,83
0.295,1,1.0,520,5600,1.0,0,0,3,6,0,98116,47.5579,1030,11,96
0.64,3,2.5,2580,7500,2.0,0,0,3,9,0,98116,47.5577,910,8,23
0.27,3,2.25,2080,4252,1.5,0,0,3,7,530,98042,47.4203,2080,6,11
0.2675,3,2.25,2080,2856,1.5,0,0,3,7,530,98042,47.4198,2080,10,11
0.284,3,2.25,2080,2050,1.5,0,0,3,7,530,98042,47.4199,2080,7,11
0.302,5,1.75,2360,8642,1.5,0,0,5,7,300,98133,47.7617,1950,2,89
0.377691,5,1.75,2120,8399,1.0,0,0,4,7,800,98133,47.7621,2120,5,72
0.439995,3,1.75,1570,8400,1.0,0,0,4,7,0,98133,47.76,1860,8,55
0.42,3,2.0,1750,9239,1.0,0,0,3,8,340,98133,47.7583,1720,4,26
0.458,3,2.5,1870,5013,2.0,0,0,3,8,0,98011,47.7552,2040,6,11
0.45995,4,2.5,2000,6107,2.0,0,0,3,8,0,98011,47.7557,2040,6,11
0.44583,3,2.5,1870,5449,2.0,0,0,3,8,0,98011,47.7557,2000,5,11
0.346,4,2.5,2100,3916,2.0,0,0,3,8,0,98058,47.4324,2100,5,5
0.37,4,2.5,2130,4750,2.0,0,0,3,8,0,98058,47.4324,2130,7,5
0.427,3,1.75,1680,8610,1.0,0,0,4,7,390,98034,47.7246,1640,12,45
0.4425,3,1.75,1600,10280,1.0,0,0,3,7,550,98034,47.725,1590,6,37
0.386,3,2.0,1330,8100,1.0,0,0,4,7,0,98034,47.7251,1590,6,45
0.287,4,2.5,2240,4648,2.0,0,0,3,7,0,98001,47.3378,2221,10,9
0.321,3,2.5,2014,4500,2.0,0,0,3,7,0,98001,47.3371,2014,4,10
1.1,4,3.0,2880,5500,2.0,0,0,4,9,960,98102,47.6448,2110,1,89
0.982218,3,1.75,2340,5500,2.0,0,2,3,9,0,98102,47.6451,2830,3,27
0.665,6,2.75,2840,8346,1.0,0,0,5,8,1420,98118,47.5518,2250,6,53
0.4765,4,1.75,1670,10200,1.0,0,0,3,7,280,98118,47.5524,1720,12,61
0.568,3,2.0,2350,5080,1.5,0,0,3,8,570,98118,47.5516,1700,5,85
0.852,4,2.5,2620,7328,2.0,0,0,3,8,0,98118,47.5514,1670,3,32
0.425,2,2.0,1440,6677,1.0,0,0,3,7,570,98118,47.5513,2020,10,62
0.27,2,1.0,1150,3600,1.0,0,0,3,6,0,98144,47.5729,1160,7,104
0.41,3,1.75,2160,4000,1.0,0,0,3,7,1080,98144,47.5721,1260,4,62
0.348,3,1.75,1830,2417,1.0,0,0,3,7,900,98144,47.5723,1320,4,96
0.346,2,1.0,1070,2196,1.0,0,0,4,7,190,98144,47.5726,1160,10,97
0.425,2,1.0,790,5024,1.0,0,0,4,7,0,98117,47.6833,1330,11,73
0.264,3,1.5,1470,14821,1.0,0,0,4,7,0,98042,47.3658,1760,5,56
0.45,4,1.0,2000,4676,1.5,0,0,3,7,750,98118,47.5529,1140,6,28
0.429,5,2.5,2720,8120,1.0,0,0,3,7,1360,98108,47.557,2020,10,44
0.3,4,1.75,1820,5015,1.0,0,0,4,6,630,98108,47.5569,1530,7,88
0.23,2,0.75,890,19703,1.0,0,0,3,6,0,98045,47.4922,1270,2,81
0.793,4,2.5,2450,4080,1.5,0,0,4,8,960,98115,47.6899,2000,4,85
0.485,2,1.0,1080,4080,1.0,0,0,3,8,0,98115,47.6899,1890,4,67
0.44995,3,2.0,1560,4080,2.0,0,0,3,7,0,98115,47.6892,1900,5,32
0.59,3,2.25,2210,5742,1.0,0,0,3,8,750,98115,47.6891,1900,10,63
0.775,4,4.0,3180,7650,2.0,0,0,3,8,650,98115,47.6887,2000,10,94
0.341,3,1.0,1390,4814,1.5,0,0,3,6,0,98115,47.6881,1730,7,106
0.645,3,1.0,2270,4182,1.0,0,0,4,7,1100,98115,47.688,1860,3,69
0.435,2,1.0,1260,4080,1.5,0,0,5,7,0,98115,47.687,1720,6,88
1.71,5,2.5,2660,6572,1.0,0,0,5,9,700,98039,47.6176,3960,3,56
0.2988,2,1.0,860,8189,1.0,0,0,3,6,0,98155,47.735,1180,8,66
0.35,3,1.0,1130,8201,1.0,0,0,5,6,0,98155,47.7359,1180,7,66
0.385,4,1.75,2080,8215,2.0,0,0,4,7,0,98155,47.737,1550,10,66
0.229,3,2.0,1540,6000,1.0,0,0,4,6,0,98155,47.7372,1490,1,62
0.575,3,1.75,1720,5956,2.0,0,0,3,8,0,98033,47.6875,1620,10,33
0.54,3,2.25,2100,20018,1.0,0,4,3,8,630,98166,47.4544,2410,9,66
0.51838,4,2.5,2810,4500,2.0,0,0,3,9,0,98038,47.3552,2980,7,0
0.572115,4,3.25,3230,4838,2.0,0,0,3,9,0,98038,47.3559,2980,11,0
0.55963,4,2.5,3370,4934,2.0,0,0,3,9,0,98038,47.3562,2980,11,0
0.531155,4,2.75,2810,5046,2.0,0,0,3,9,0,98038,47.3559,3060,9,0
0.39,4,1.75,2690,46609,1.5,0,0,3,7,0,98146,47.4951,1920,11,74
0.27,4,1.5,1730,8505,1.5,0,0,4,7,0,98146,47.4905,1510,2,54
0.857326,3,3.5,3940,11632,2.0,0,0,3,10,0,98166,47.438,2015,11,0
0.31945,5,2.0,2250,5472,1.5,0,0,5,7,500,98002,47.3065,1540,11,84
0.19995,2,1.75,870,18537,1.0,0,0,4,6,0,98001,47.275,1300,12,68
0.23995,3,2.5,1560,4800,2.0,0,0,4,7,0,98001,47.2653,1510,3,41
0.185,3,1.0,1510,17040,1.0,0,0,4,6,0,98001,47.2649,1520,7,39
0.25,3,1.5,2030,14400,1.0,0,0,4,7,720,98001,47.2639,1330,7,45
0.276,3,1.75,2240,9200,1.0,0,0,4,7,800,98001,47.2635,1740,1,47
0.24,4,1.75,1880,9600,1.0,0,0,5,7,860,98001,47.2633,1560,9,68
0.1725,3,1.0,1140,8800,1.0,0,0,3,7,0,98001,47.2629,1270,5,42
0.255,3,1.0,1710,12000,1.0,0,0,4,7,0,98001,47.2616,1310,8,42
0.2105,3,1.0,1220,9600,1.0,0,0,5,7,0,98001,47.2622,1310,3,57
0.225,3,1.75,1580,14400,1.0,0,0,4,7,0,98001,47.2598,1480,3,34
0.27,3,2.5,1808,19200,1.0,0,0,3,8,0,98001,47.2598,1450,9,9
0.22,3,1.5,1660,15600,2.0,0,0,3,7,0,98001,47.2589,1660,6,33
0.28,4,2.0,2190,14439,1.0,0,0,4,7,1010,98001,47.2702,2160,5,37
0.139,3,1.0,1100,17334,1.0,0,0,3,7,0,98001,47.3003,1530,5,36
0.1,2,1.0,770,17334,1.0,0,0,3,7,0,98001,47.2997,1480,7,36
0.166,1,1.0,1120,17332,1.0,0,0,3,7,0,98001,47.2972,1280,10,26
0.196,3,1.5,1000,18568,1.0,0,0,3,6,0,98001,47.2976,1610,3,26
0.51,4,2.5,4073,17334,2.0,0,0,3,8,0,98001,47.2949,1780,5,7
0.25,3,1.75,1780,35233,1.0,0,0,4,8,360,98001,47.2949,1950,12,35
0.299,3,1.75,2100,15480,1.0,0,0,3,7,0,98001,47.2924,1330,8,31
0.2645,3,1.5,1580,14040,1.0,0,0,3,7,530,98001,47.2932,2240,11,34
0.33121,4,2.5,2240,4800,2.0,0,0,3,8,0,98001,47.2911,2240,4,1
0.2295,3,1.5,1810,14400,1.0,0,0,4,7,0,98001,47.2887,1710,10,60
0.38245,3,2.5,2220,20531,2.0,0,0,3,8,0,98001,47.2864,2420,7,16
